row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
3079,2025-05-04T00:16:16.964208,41.0,30.0,18.0,1,0,,179,107,36.6,athletic_performance,45,6,62,afternoon,online_class,good,moderate,4,2.6,sedentary,minor,minimal,3.0,Pull - Advanced Day 4,"back,arms",True,strength,31.0,9,93.0,bodybuilding,
1919,2025-09-17T00:16:16.925164,29.0,31.6,19.5,10,8,54.0,191,137,64.1,endurance,20,6,61,night,solo,good,chronic,5,2.4,sedentary,none,outdoor,1.0,WOD-5075,full_body,True,hiit,12.0,8,69.0,crossfit,
1886,2025-05-07T00:16:16.925164,32.0,18.9,15.3,10,7,66.0,188,122,53.7,muscle_gain,90,5,100,night,group,excellent,low,9,2.8,very_active,none,full_gym,7.0,Full Body - Novice Day 1,"chest,arms,core",True,strength,72.0,6,136.0,bodybuilding,
4063,2026-04-10T00:16:16.994004,31.0,22.1,22.5,1,0,57.0,189,132,34.4,general_health,30,4,55,night,online_class,good,high,5,1.9,sedentary,none,full_gym,4.0,Restorative Flow,"full_body,flexibility",True,flexibility,21.0,5,23.0,yoga_patterns,
4290,2025-09-03T00:16:17.000362,32.0,29.4,18.2,2,0,70.0,188,118,41.9,general_health,20,5,68,morning,online_class,good,chronic,6,2.2,lightly_active,none,,7.0,WOD-6788,full_body,True,hiit,14.0,10,75.0,crossfit,
5440,2025-08-09T00:16:17.034177,38.0,28.3,17.9,1,1,67.0,182,115,36.3,flexibility,45,6,87,night,solo,excellent,moderate,4,2.2,extremely_active,none,outdoor,6.0,Upper - Advanced Day 1,"chest,back,shoulders,arms",True,strength,31.0,9,,bodybuilding,
5854,2026-01-14T00:16:17.043421,,23.9,23.5,8,6,61.0,187,126,59.8,rehabilitation,30,5,59,afternoon,online_class,good,,3,2.7,sedentary,none,minimal,6.0,Bro Split - Advanced Day 5,"back,chest,core",True,strength,30.0,9,71.0,bodybuilding,
1505,2025-10-09T00:16:16.916482,36.0,,13.3,4,3,66.0,184,118,44.2,muscle_gain,45,6,87,morning,solo,good,moderate,8,3.0,sedentary,minor,home_gym,9.0,Pull - Novice Day 1,"back,arms",True,strength,45.0,7,88.0,bodybuilding,
3950,2025-09-16T00:16:16.989095,18.0,25.6,26.8,1,0,57.0,202,145,36.9,weight_loss,45,5,39,evening,group,fair,high,7,2.6,very_active,none,minimal,,WOD-5564,full_body,True,hiit,21.0,8,98.0,crossfit,
501,2026-03-29T00:16:16.883661,,31.9,29.0,1,1,,196,130,35.7,weight_loss,60,3,65,night,partner,excellent,chronic,3,1.4,moderately_active,none,,7.0,Legs - Intermediate Day 4,"legs,core",True,strength,42.0,7,133.0,bodybuilding,
490,2025-12-03T00:16:16.883661,43.0,70.0,19.5,10,9,56.0,177,121,57.0,flexibility,60,2,68,morning,group,fair,low,10,4.3,moderately_active,chronic,none,3.0,Lower - Intermediate Day 1,"legs,core",True,strength,72.0,7,221.0,bodybuilding,
3314,2025-11-12T00:16:16.971162,36.0,32.3,24.3,1,1,74.0,184,110,32.6,weight_loss,30,2,94,afternoon,solo,good,chronic,9,2.8,lightly_active,none,home_gym,10.0,Legs - Intermediate Day 4,"legs,core",True,strength,21.0,8,67.0,bodybuilding,
9618,2026-01-07T00:16:17.154994,,30.2,21.9,2,2,54.0,198,144,43.9,strength,45,1,36,afternoon,partner,good,high,7,3.8,lightly_active,none,home_gym,7.0,WOD-9725,full_body,True,mixed_type,31.0,5,171.0,crossfit,
4528,2025-07-11T00:16:17.007979,,25.2,15.9,4,4,66.0,185,119,43.9,general_health,20,4,66,morning,group,poor,low,3,3.5,moderately_active,none,none,6.0,WOD-4341,full_body,True,hiit,-15.0,7,69.0,crossfit,
2555,2025-08-01T00:16:16.948260,35.0,,20.6,5,4,62.0,185,123,48.5,general_health,45,3,93,evening,partner,good,low,7,1.4,very_active,minor,home_gym,4.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,45.0,3,60.0,yoga_patterns,25.0
4428,2025-11-09T00:16:17.001362,30.0,27.2,18.7,9,7,54.0,190,136,58.7,general_health,90,6,20,night,partner,poor,low,6,2.4,extremely_active,none,,8.0,Legs - Intermediate Day 4,"legs,core",True,strength,54.0,6,146.0,bodybuilding,
1802,2025-09-21T00:16:16.925164,34.0,26.6,27.9,404_error,1,76.0,186,110,36.8,strength,30,5,89,morning,group,excellent,chronic,1,1.6,moderately_active,none,full_gym,6.0,Upper - Novice Day 2,"chest,back,shoulders,arms",True,strength,21.0,6,55.0,bodybuilding,
4084,2025-11-17T00:16:16.994519,33.0,26.3,24.6,2,2,54.0,187,133,40.7,rehabilitation,15,3,48,evening,partner,excellent,,4,3.8,very_active,minor,,6.0,WOD-8056,full_body,True,hiit,10.0,8,48.0,crossfit,
466,2025-07-16T00:16:16.883661,,26.2,24.3,3,2,54.0,185,131,42.6,general_health,90,3,72,night,solo,good,,2,2.2,extremely_active,minor,minimal,,Bro Split - Advanced Day 6,"legs,arms,core",True,strength,75.0,9,196.0,bodybuilding,
1172,2026-03-21T00:16:16.906692,31.0,17.2,20.3,10,8,51.0,189,138,64.5,athletic_performance,15,6,98,night,partner,excellent,,2,2.1,extremely_active,none,outdoor,7.0,WOD-2834,full_body,True,hiit,18.0,9,,crossfit,
1210,2026-03-11T00:16:16.907692,38.0,,14.8,3,2,68.0,182,114,45.0,strength,45,2,24,evening,partner,good,chronic,5,1.7,sedentary,minor,home_gym,6.0,Bro Split - Advanced Day 2,"back,shoulders,legs",True,strength,45.0,9,,bodybuilding,
5116,2026-02-17T00:16:17.022219,18.0,27.5,17.3,1,0,70.0,202,132,40.4,muscle_gain,30,2,71,night,group,excellent,low,9,3.2,sedentary,none,minimal,9.0,Hatha Flow,"full_body,flexibility",True,flexibility,21.0,7,28.0,yoga_patterns,
6048,2026-02-03T00:16:17.049923,18.0,30.5,29.7,1,0,59.0,202,143,37.0,weight_loss,30,3,81,afternoon,online_class,good,moderate,5,3.1,extremely_active,none,none,7.0,Pull - Advanced Day 6,"back,arms",True,strength,21.0,9,64.0,bodybuilding,
7888,2025-07-30T00:16:17.104672,,23.0,24.1,2,1,67.0,191,124,45.7,athletic_performance,60,6,38,morning,partner,good,moderate,7,3.0,lightly_active,none,home_gym,,N/A Restorative Flow,"full_body,flexibility",True,flexibility,21.0,4,24.0,yoga_patterns,
5349,2025-08-05T00:16:17.032175,18.0,29.8,16.0,1,0,74.0,202,128,38.2,rehabilitation,90,4,83,evening,group,good,high,7,2.8,sedentary,none,full_gym,8.0,Bro Split - Intermediate Day 6,"back,chest,arms",True,strength,62.0,6,,bodybuilding,
7433,2025-10-14T00:16:17.092678,31.0,27.6,12.0,2,2,,189,123,38.6,athletic_performance,45,6,59,night,partner,poor,low,9,3.7,very_active,none,none,9.0,Upper - Advanced Day 3,"chest,back,shoulders,arms",True,strength,31.0,9,85.0,bodybuilding,
7353,2025-09-20T00:16:17.089662,18.0,29.4,13.3,1,0,81.0,202,121,33.4,rehabilitation,60,5,93,afternoon,online_class,excellent,moderate,7,2.8,extremely_active,none,none,5.0,Pull - Advanced Day 5,"back,arms",True,strength,42.0,9,123.0,bodybuilding,
8628,2026-01-01T00:16:17.126878,34.0,23.7,22.6,1,1,76.0,186,110,36.6,endurance,20,4,36,afternoon,partner,good,high,8,3.3,lightly_active,minor,minimal,7.0,WOD-5143,full_body,True,hiit,14.0,5,,crossfit,
5177,2025-08-19T00:16:17.026714,23.0,23.7,18.2,6,5,64.0,197,133,54.8,rehabilitation,60,6,49,evening,online_class,good,moderate,10,3.7,lightly_active,major,home_gym,3.0,Pull - Novice Day 2,"back,arms",True,strength,60.0,4,142.0,bodybuilding,
5757,2025-06-10T00:16:17.043421,28.0,26.9,28.7,1,1,57.0,192,135,37.9,strength,30,5,72,evening,online_class,good,moderate,1,4.3,extremely_active,none,minimal,2.0,Upper - Novice Day 6,"chest,back,shoulders,arms",True,strength,21.0,6,56.0,bodybuilding,
5632,2025-10-07T00:16:17.040630,18.0,24.8,16.2,1,0,67.0,202,135,34.5,athletic_performance,30,4,60,evening,online_class,excellent,moderate,3,3.1,sedentary,none,full_gym,3.0,Full Body - Advanced Day 2,"back,arms,shoulders",True,strength,21.0,9,52.0,bodybuilding,
2950,2025-07-26T00:16:16.959466,22.0,27.3,29.7,3,1,70.0,198,128,41.6,flexibility,15,6,70,night,solo,fair,moderate,5,2.3,sedentary,none,UNKNOWN,5.0,WOD-8534,full_body,True,hiit,15.0,6,75.0,crossfit,
3399,2025-11-06T00:16:16.974167,22.0,,39.8,5,4,69.0,198,129,49.9,weight_loss,30,4,69,night,online_class,good,moderate,8,2.7,sedentary,none,outdoor,4.0,WOD-9154,full_body,True,hiit,10.0,6,56.0,crossfit,
5170,2026-05-03T00:16:17.026714,18.0,24.5,16.5,1,0,54.0,202,148,36.3,endurance,90,4,49,evening,partner,good,moderate,3,3.3,very_active,none,minimal,3.0,Upper - Intermediate Day 6,"chest,back,shoulders,arms",True,strength,31.0,7,75.0,bodybuilding,
8446,2025-10-08T00:16:17.121879,32.0,27.2,23.0,1,1,,188,126,36.1,general_health,90,5,80,afternoon,partner,excellent,low,4,3.9,sedentary,none,home_gym,,scrape_error Bro Split - Advanced Day 5,"back,core,legs",True,strength,42.0,10,114.0,bodybuilding,
2927,2026-02-16T00:16:16.958464,,22.7,13.4,1,1,72.0,190,118,32.3,athletic_performance,45,6,52,night,solo,good,moderate,5,2.4,moderately_active,none,minimal,3.0,Legs - Novice Day 3,"legs,core",True,strength,31.0,6,70.0,bodybuilding,
3857,2025-05-15T00:16:16.987428,20.0,25.3,29.3,1,0,73.0,200,127,40.8,weight_loss,45,3,69,evening,partner,excellent,moderate,1,2.3,lightly_active,none,none,8.0,Legs - Novice Day 5,"legs,core",True,strength,,6,78.0,bodybuilding,
8800,2025-10-18T00:16:17.131524,36.0,22.8,16.8,10,8,63.0,184,121,58.5,muscle_gain,60,3,69,night,group,excellent,moderate,6,3.1,very_active,minor,minimal,1.0,Upper - Intermediate Day 3,"chest,back,shoulders,arms",True,strength,72.0,7,164.0,bodybuilding,
7341,2025-09-08T00:16:17.089662,18.0,,19.4,1,0,65.0,202,137,34.8,endurance,90,5,96,night,group,good,high,5,3.1,lightly_active,minor,,,Bro Split - Intermediate Day 5,"legs,core,arms",True,strength,31.0,6,73.0,bodybuilding,
6650,2025-08-07T00:16:17.069851,25.0,27.0,26.9,6,4,49.0,195,146,46.1,weight_loss,90,5,59,afternoon,online_class,fair,low,2,2.9,very_active,none,outdoor,5.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,45.0,5,60.0,yoga_patterns,
2705,2025-05-12T00:16:16.952280,20.0,33.9,35.8,2,2,62.0,200,138,40.9,weight_loss,30,3,47,afternoon,online_class,fair,,5,1.6,sedentary,none,outdoor,5.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,21.0,4,35.0,yoga_patterns,
9039,2025-11-26T00:16:17.138551,22.0,31.1,16.8,4,3,53.0,198,145,50.5,flexibility,45,6,80,evening,group,good,low,3,3.2,lightly_active,none,home_gym,6.0,Hatha Flow,"full_body,flexibility",False,flexibility,45.0,4,69.0,yoga_patterns,
8979,2026-04-22T00:16:17.136660,37.0,,19.9,1,0,56.0,183,127,36.6,athletic_performance,45,4,26,afternoon,group,fair,low,6,2.3,sedentary,none,none,6.0,WOD-4655,full_body,True,hiit,31.0,6,148.0,crossfit,
6031,2025-10-17T00:16:17.049923,48.0,23.6,23.6,1,1,63.0,172,109,38.1,weight_loss,45,5,78,night,partner,good,moderate,3,3.3,very_active,none,none,10.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,14.0,4,16.0,yoga_patterns,
835,2025-07-01T00:16:16.895880,23.0,22.4,19.9,404_error,5,62.0,197,135,47.6,flexibility,60,2,45,evening,group,excellent,moderate,8,2.5,extremely_active,major,outdoor,6.0,Lower - Novice Day 2,"legs,core",True,strength,60.0,4,134.0,bodybuilding,
9987,2026-04-17T00:16:17.166440,41.0,29.7,26.4,1,0,52.0,179,127,34.5,general_health,60,6,47,evening,solo,fair,low,7,2.7,moderately_active,none,NoneType,9.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,42.0,4,,yoga_patterns,
3271,2025-05-17T00:16:16.967212,31.0,24.9,29.8,1,0,59.0,189,130,35.7,rehabilitation,30,6,79,evening,partner,good,,3,2.0,very_active,none,outdoor,,Vinyasa Flow,"full_body,flexibility",True,flexibility,21.0,6,26.0,yoga_patterns,
5438,2025-11-14T00:16:17.034177,31.0,25.0,28.0,3,2,,189,132,44.5,strength,45,5,88,night,online_class,fair,chronic,7,1.4,extremely_active,major,none,9.0,Pull - Intermediate Day 2,"back,arms",True,strength,45.0,6,112.0,bodybuilding,
9831,2025-10-21T00:16:17.161438,39.0,20.7,20.7,1,0,62.0,181,119,38.1,flexibility,60,7,80,evening,online_class,excellent,moderate,8,2.9,moderately_active,none,home_gym,,Legs - Advanced Day 2,"legs,core",True,strength,42.0,9,86.0,bodybuilding,
37,2025-05-22T00:16:16.871226,32.0,26.2,13.2,404_error,0,61.0,188,127,38.5,muscle_gain,60,3,86,afternoon,online_class,fair,low,3,1.7,lightly_active,chronic,home_gym,7.0,Bro Split - Novice Day 1,"core,chest,back",True,strength,42.0,6,110.0,bodybuilding,
643,2026-01-25T00:16:16.890881,28.0,19.1,11.7,1,1,65.0,192,127,34.5,general_health,30,4,52,night,online_class,good,low,4,3.2,very_active,none,none,4.0,Hatha Flow,"full_body,flexibility",True,flexibility,21.0,4,20.0,yoga_patterns,
9659,2025-12-07T00:16:17.154994,19.0,32.8,25.4,1,1,67.0,201,134,36.8,rehabilitation,60,4,57,morning,group,poor,moderate,9,1.4,moderately_active,none,home_gym,8.0,Push - Novice Day 3,"chest,shoulders,arms",True,strength,42.0,5,137.0,bodybuilding,
22,2026-03-24T00:16:16.871226,22.0,29.4,33.6,4,4,76.0,198,122,45.6,weight_loss,30,5,63,morning,online_class,fair,moderate,8,1.6,moderately_active,none,full_gym,9.0,WOD-4435,full_body,True,hiit,20.0,10,107.0,crossfit,
3746,2025-11-14T00:16:16.984442,29.0,23.1,24.8,1,0,,191,133,41.8,strength,45,4,60,morning,solo,excellent,chronic,9,1.3,moderately_active,none,home_gym,6.0,WOD-9462,full_body,True,hiit,,6,88.0,crossfit,
2655,2026-02-05T00:16:16.951282,32.0,21.8,28.8,10,7,55.0,188,133,62.0,general_health,45,5,58,afternoon,group,excellent,low,5,2.9,moderately_active,none,home_gym,8.0,Upper - Advanced Day 6,"chest,back,shoulders,arms",True,strength,,9,117.0,bodybuilding,
4496,2026-03-31T00:16:17.006980,49.0,28.3,21.5,1,1,,171,104,43.3,endurance,90,4,90,morning,partner,poor,low,6,3.7,extremely_active,none,full_gym,8.0,Upper - Advanced Day 3,"chest,back,shoulders,arms",True,strength,,8,,bodybuilding,
5052,2025-10-29T00:16:17.022219,21.0,24.0,11.8,1,0,68.0,199,131,34.8,endurance,90,3,92,evening,group,good,moderate,7,2.4,lightly_active,none,outdoor,2.0,Lower - Advanced Day 2,"legs,core",True,strength,31.0,9,74.0,bodybuilding,
1017,2025-10-26T00:16:16.901634,32.0,22.2,19.7,10,10,56.0,188,132,59.3,strength,20,4,100,evening,group,poor,high,4,3.2,extremely_active,none,none,,WOD-8569,full_body,True,hiit,18.0,8,73.0,crossfit,
1265,2026-04-10T00:16:16.909056,47.0,22.8,27.9,1,1,62.0,173,111,40.6,general_health,30,3,52,evening,online_class,poor,moderate,8,2.7,sedentary,minor,outdoor,5.0,[removed] Pull - Novice Day 1,"back,arms",True,strength,500.0,5,47.0,bodybuilding,
8766,2026-03-28T00:16:17.127398,23.0,26.8,17.9,2,2,71.0,197,126,41.4,muscle_gain,60,1,63,morning,solo,fair,moderate,3,2.7,extremely_active,none,full_gym,5.0,Push - Novice Day 5,"chest,shoulders,arms",True,strength,42.0,6,112.0,bodybuilding,
4652,2026-04-12T00:16:17.011330,43.0,26.7,24.8,1,0,56.0,177,121,34.0,rehabilitation,90,3,67,night,partner,excellent,low,7,3.0,very_active,minor,minimal,,Push - Intermediate Day 1,"chest,shoulders,arms",True,strength,52.0,7,138.0,bodybuilding,
9656,2026-01-13T00:16:17.154994,,16.0,23.2,9,6,58.0,186,128,60.1,endurance,30,2,86,night,group,fair,low,6,1.1,lightly_active,none,full_gym,8.0,Full Body - Advanced Day 3,"arms,legs,shoulders",True,strength,36.0,9,57.0,bodybuilding,
6466,2025-05-30T00:16:17.064623,37.0,23.2,20.7,10,11,41.0,183,142,57.6,general_health,20,2,94,afternoon,online_class,fair,moderate,4,3.4,very_active,major,minimal,8.0,WOD-1228,full_body,True,hiit,-10.0,4,102.0,crossfit,
8308,2025-08-14T00:16:17.117411,28.0,27.9,17.8,2,1,59.0,192,133,38.8,strength,45,3,78,afternoon,online_class,excellent,low,5,2.8,moderately_active,major,minimal,4.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,,3,,yoga_patterns,
8122,2025-05-31T00:16:17.110998,22.0,28.4,30.6,2,1,81.0,198,117,48.1,general_health,30,5,71,evening,group,good,moderate,3,2.0,moderately_active,none,home_gym,4.0,Restorative Flow,"full_body,flexibility",False,flexibility,600.0,5,,yoga_patterns,
9371,2025-12-16T00:16:17.148173,38.0,24.7,20.7,10,8,50.0,182,132,60.0,endurance,60,7,55,night,partner,excellent,chronic,7,2.9,sedentary,major,,10.0,Lower - Advanced Day 3,"legs,core",True,strength,72.0,8,177.0,bodybuilding,
9619,2026-03-26T00:16:17.154994,34.0,26.7,8.9,9,7,59.0,186,127,62.8,muscle_gain,15,5,66,morning,group,excellent,chronic,5,2.2,very_active,chronic,home_gym,5.0,WOD-5674,full_body,True,hiit,18.0,9,88.0,crossfit,
6368,2025-10-01T00:16:17.061610,18.0,,25.5,1,0,66.0,202,136,38.8,weight_loss,90,6,79,afternoon,group,excellent,chronic,6,1.3,very_active,none,full_gym,9.0,Power Yoga Flow,"full_body,flexibility",False,null,,5,,yoga_patterns,
7098,2025-05-09T00:16:17.082344,18.0,24.8,28.0,1,0,65.0,202,137,35.4,rehabilitation,45,1,92,evening,online_class,good,moderate,9,2.3,lightly_active,none,home_gym,,Legs - Intermediate Day 3,"legs,core",True,strength,31.0,7,76.0,bodybuilding,
4340,2025-11-05T00:16:17.001362,28.0,24.7,18.8,5,2,62.0,192,130,55.1,strength,20,5,70,afternoon,online_class,good,low,3,3.1,very_active,none,none,9.0,WOD-1211,full_body,True,hiit,15.0,7,67.0,crossfit,
6218,2026-03-02T00:16:17.057623,30.0,29.9,21.4,1,0,50.0,190,140,39.3,weight_loss,30,4,67,night,solo,good,moderate,10,2.3,sedentary,none,none,,Pull - Advanced Day 3,"back,arms",True,strength,21.0,10,62.0,bodybuilding,
5894,2025-05-13T00:16:17.047895,35.0,28.2,17.3,6,4,67.0,185,118,50.1,endurance,30,6,67,morning,group,poor,high,1,2.6,lightly_active,major,minimal,6.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,30.0,2,42.0,yoga_patterns,
4375,2026-04-21T00:16:17.001362,31.0,26.4,10.8,2,1,60.0,189,129,39.3,weight_loss,45,4,95,afternoon,partner,excellent,low,7,2.5,moderately_active,none,minimal,6.0,Push - Advanced Day 3,"chest,shoulders,arms",True,strength,31.0,9,81.0,bodybuilding,
9520,2026-01-11T00:16:17.152227,29.0,20.4,18.8,3,3,68.0,191,123,42.7,athletic_performance,20,2,65,afternoon,group,fair,moderate,9,3.7,extremely_active,minor,none,9.0,WOD-3450,full_body,True,hiit,20.0,10,74.0,crossfit,
5794,2025-08-30T00:16:17.043421,34.0,,27.2,1,0,,186,123,38.8,strength,60,4,77,evening,online_class,fair,moderate,4,1.0,extremely_active,none,,10.0,Pull - Intermediate Day 1,"back,arms",True,strength,42.0,8,127.0,bodybuilding,
795,2025-05-10T00:16:16.894797,,20.2,18.4,1,0,,190,120,41.6,rehabilitation,45,4,63,afternoon,partner,excellent,moderate,3,1.8,sedentary,none,full_gym,8.0,WOD-4849,full_body,True,hiit,31.0,8,114.0,crossfit,
617,2025-06-17T00:16:16.889766,,27.2,17.9,4,4,72.0,186,114,43.7,weight_loss,90,3,83,morning,partner,poor,moderate,6,3.1,very_active,chronic,full_gym,10.0,Hatha Flow,"full_body,flexibility",True,flexibility,30.0,5,40.0,yoga_patterns,
7901,2026-03-17T00:16:17.104672,38.0,20.8,15.3,2,2,61.0,182,121,37.6,general_health,15,3,64,evening,solo,good,high,7,1.8,very_active,minor,minimal,6.0,WOD-2480,full_body,True,hiit,10.0,9,38.0,crossfit,
9327,2025-07-10T00:16:17.146429,33.0,25.3,12.8,10,12,58.0,187,129,60.4,muscle_gain,30,4,81,morning,solo,poor,high,7,2.7,lightly_active,none,full_gym,,[deleted] WOD-6660,full_body,True,hiit,36.0,5,166.0,crossfit,
7278,2025-08-05T00:16:17.087364,31.0,22.7,25.3,1,0,52.0,189,137,37.2,strength,45,4,54,night,group,good,moderate,3,2.5,very_active,none,outdoor,5.0,Pull - Novice Day 5,"back,arms",True,strength,31.0,6,70.0,bodybuilding,
5335,2025-08-18T00:16:17.031207,,18.7,24.7,1,1,74.0,189,115,43.8,general_health,90,5,67,evening,partner,excellent,moderate,5,2.6,very_active,minor,minimal,6.0,Pull - Advanced Day 5,"back,arms",True,strength,42.0,9,78.0,bodybuilding,
4189,2026-03-12T00:16:16.994519,33.0,25.2,28.2,3,2,60.0,187,127,37.0,flexibility,45,3,85,afternoon,solo,fair,moderate,7,2.5,very_active,chronic,minimal,6.0,WOD-4812,full_body,True,hiit,15.0,10,,crossfit,
1186,2026-03-27T00:16:16.906692,32.0,30.1,19.0,3,2,68.0,188,120,44.5,endurance,15,1,31,morning,group,excellent,moderate,5,2.5,extremely_active,major,outdoor,2.0,WOD-5277,full_body,True,hiit,,6,82.0,crossfit,
2871,2026-02-13T00:16:16.954279,31.0,26.6,24.3,4,2,58.0,189,131,42.8,endurance,30,4,85,afternoon,group,good,,6,4.2,extremely_active,none,minimal,,WOD-8789,full_body,True,hiit,30.0,10,146.0,crossfit,
3222,2026-02-14T00:16:16.967212,25.0,21.8,41.6,3,3,58.0,195,137,44.8,weight_loss,15,2,72,afternoon,online_class,good,high,6,3.3,moderately_active,minor,minimal,,WOD-2000,full_body,True,hiit,15.0,8,59.0,crossfit,
178,2025-12-08T00:16:16.875829,37.0,30.5,21.8,1,1,53.0,183,130,37.3,general_health,30,4,73,afternoon,online_class,excellent,moderate,8,2.9,moderately_active,none,home_gym,,Bro Split - Intermediate Day 2,"arms,legs,back",True,strength??,21.0,7,64.0,bodybuilding,
2713,2026-01-27T00:16:16.952280,35.0,29.1,24.7,6,4,63.0,185,122,46.2,general_health,20,3,54,afternoon,group,good,high,5,0.5,lightly_active,major,none,6.0,WOD-3237,full_body,True,hiit,10.0,5,53.0,crossfit,
7918,2025-06-18T00:16:17.104672,23.0,23.1,28.8,1,0,73.0,197,124,37.3,athletic_performance,30,3,100,night,solo,fair,low,5,2.2,lightly_active,none,,6.0,Bro Split - Advanced Day 5,"shoulders,back,core",True,strength,21.0,9,,bodybuilding,
5101,2026-03-07T00:16:17.022219,,,28.9,6,4,74.0,198,124,49.5,endurance,90,7,85,afternoon,partner,fair,high,8,2.5,lightly_active,none,,4.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,20.0,2,26.0,yoga_patterns,
2354,2025-10-09T00:16:16.942402,25.0,28.2,23.3,6,4,60.0,195,135,52.6,general_health,90,5,79,evening,group,fair,low,8,0.6,lightly_active,none,outdoor,8.0,Full Body - Novice Day 4,"core,chest,legs",True,strength,45.0,6,126.0,bodybuilding,
431,2025-11-09T00:16:16.883661,49.0,29.6,26.1,2,2,80.0,171,91,41.2,athletic_performance,60,2,76,afternoon,partner,fair,moderate,1,2.3,extremely_active,minor,none,2.0,Lower - Intermediate Day 3,"legs,core",True,strength,42.0,7,124.0,bodybuilding,
6351,2026-03-10T00:16:17.061610,26.0,,23.7,6,4,56.0,194,138,50.1,endurance,30,6,75,morning,group,good,moderate,9,3.0,extremely_active,none,outdoor,4.0,WOD-9764,full_body,True,hiit,30.0,8,128.0,crossfit,
1668,2025-12-31T00:16:16.920054,31.0,25.6,16.7,2,2,53.0,189,136,40.9,strength,45,1,39,morning,online_class,good,low,5,3.1,sedentary,major,outdoor,7.0,Upper - Novice Day 4,"chest,back,shoulders,arms",True,strength,31.0,4,79.0,bodybuilding,
5415,2025-07-31T00:16:17.034177,,,17.9,1,1,70.0,164,94,36.5,strength,45,7,33,afternoon,partner,good,,8,1.7,extremely_active,none,full_gym,6.0,Upper - Advanced Day 6,"chest,back,shoulders,arms",True,strength,,9,89.0,bodybuilding,
2439,2026-04-08T00:16:16.944472,47.0,24.4,26.6,1,1,51.0,173,122,38.4,endurance,45,5,92,evening,partner,excellent,moderate,10,3.3,extremely_active,none,minimal,5.0,Legs - Novice Day 2,"legs,core",True,strength,31.0,6,75.0,bodybuilding,
868,2026-01-05T00:16:16.897137,18.0,16.0,29.0,1,0,57.0,202,145,37.1,endurance,30,4,100,afternoon,partner,good,low,7,4.4,very_active,minor,outdoor,8.0,Lower - Advanced Day 3,"legs,core",True,strength,21.0,9,33.0,bodybuilding,
285,2025-05-22T00:16:16.876828,18.0,34.2,20.8,1,0,72.0,202,130,35.4,flexibility,30,7,46,afternoon,partner,excellent,moderate,5,2.9,sedentary,chronic,,3.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,21.0,6,35.0,yoga_patterns,
3792,2025-09-15T00:16:16.985430,28.0,29.5,14.7,[],3,64.0,192,128,48.1,endurance,15,5,60,afternoon,group,fair,moderate,10,4.5,sedentary,major,,,WOD-3492,full_body,True,mixed_type,15.0,4,81.0,crossfit,
2680,2025-10-07T00:16:16.951282,36.0,22.6,25.0,1,2,72.0,184,112,42.0,athletic_performance,60,2,49,afternoon,online_class,good,low,7,3.3,sedentary,minor,minimal,6.0,Legs - Advanced Day 6,"legs,core",True,strength,42.0,9,,bodybuilding,
3783,2026-04-11T00:16:16.985430,36.0,20.0,21.1,8,6,61.0,184,123,57.4,weight_loss,45,4,100,morning,group,good,,6,1.6,extremely_active,none,full_gym,4.0,Upper - Intermediate Day 1,"chest,back,shoulders,arms",True,strength,45.0,7,90.0,bodybuilding,
9462,2026-03-28T00:16:17.148173,23.0,27.7,26.0,1,0,58.0,197,139,36.0,endurance,30,4,66,afternoon,partner,poor,,6,1.9,sedentary,none,home_gym,8.0,Bro Split - Intermediate Day 2,"legs,arms,core",True,strength,21.0,6,58.0,bodybuilding,
915,2026-04-26T00:16:16.897137,18.0,25.3,31.2,1,0,56.0,202,146,42.0,rehabilitation,45,3,89,morning,group,excellent,moderate,7,2.6,moderately_active,none,full_gym,7.0,Lower - Intermediate Day 2,"legs,core",True,strength,31.0,7,78.0,bodybuilding,
7607,2026-02-24T00:16:17.096610,18.0,,15.3,1,0,58.0,202,144,32.5,flexibility,60,5,43,evening,online_class,excellent,moderate,6,1.6,moderately_active,minor,full_gym,6.0,Lower - Intermediate Day 6,"legs,core",True,strength,42.0,7,127.0,bodybuilding,
9638,2025-08-07T00:16:17.154994,30.0,24.5,13.5,10,7,58.0,190,132,62.2,muscle_gain,30,3,95,afternoon,group,excellent,low,6,1.5,very_active,none,,6.0,WOD-9714,full_body,True,hiit,36.0,10,161.0,crossfit,
